,name,duration_ms,explicit,popularity,artists,album_name,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
12023,Waalian (Lofi Mix),187933,0,0.53,Gravero;Happy Pills,Waalian (Lofi Mix),0.594,10,-8.512,0.0,0.372,0.572,0.0,0.104,0.474,84.908,4.0,10
12024,ESP,421706,0,0.0,Kenny Larkin,Azimuth,0.775,10,-14.78,0.0,0.0616,0.00676,0.9,0.0835,0.671,139.981,4.0,5
12025,Hanss - Original Mix,374061,0,0.18,Colombo,iBreaks 12 Anniversary by Colombo,0.785,11,-7.502,1.0,0.1,0.000873,0.563,0.0472,0.392,133.971,4.0,4
12026,Masterplans - Original Mix,351198,0,0.05,Cajmere;Jamie Jones,Too Underground For The Main Stage,0.755,2,-9.865,1.0,0.0904,0.000658,0.765,0.0939,0.705,120.981,4.0,5
12027,別弄花我的妝 (feat. Karencici),187788,0,0.2,Sharon Kwan;Karencici,別弄花我的妝 (feat. Karencici),0.624,11,-5.317,0.0,0.0901,0.00294,0.0,0.29,0.449,120.015,4.0,15
12028,千年之戀,228173,0,0.55,F.I.R.,無限,0.414,5,-3.115,1.0,0.11,0.14,0.0,0.423,0.256,142.399,4.0,15
12029,Red Stars,221266,0,0.51,The Birthday Massacre,Walking With Strangers,0.511,3,-5.131,1.0,0.0308,0.000128,0.819,0.305,0.385,96.016,4.0,11
12030,Wäm jehürt die Stadt,250013,0,0.23,Brings,Rockmusik,0.518,10,-2.497,1.0,0.0281,0.0989,0.0,0.139,0.555,133.999,4.0,8
12031,Noise for Restless Kids,61000,0,0.52,Water Sound Natural White Noise,White Noise Spa – Calming Noises,0.0,10,-21.258,0.0,0.0,0.0,0.973,0.132,0.0,102.86121055989288,4.0,16
12032,TASAWWUR,190189,0,0.45,Badkidz,TASAWWUR,0.619,10,-12.203,0.0,0.143,0.706,0.0,0.108,0.366,109.757,1.0,10
12033,Green Smoothie,131244,0,0.12,Timothy Infinite,Juice!,0.641,11,-8.379,0.0,0.0366,0.756,0.816,0.0953,0.18,98.061,4.0,18
12034,Hyades,158368,0,0.06,"Sarah, the Illstrumentalist",Constellations,0.676,9,-14.349,1.0,0.033,0.497,0.928,0.116,0.395,152.003,4.0,18
12035,Tum 2.0,235394,0,0.47,Anurag Vashisht;Riya Tickoo,Tum 2.0,0.456,1,-9.231,1.0,0.0405,0.692,0.0,0.163,0.293,171.443,4.0,10
12036,誰でも完璧じゃない,237880,0,0.19,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),0.45,0,-7.352,0.0,0.182,0.355,0.0,0.056,0.611,100.286,4.0,6
12037,no capuccino,121500,0,0.22,wavcrush,fin alley,0.829,7,-7.743,0.0,0.357,0.444,0.134,0.107,0.199,80.293,4.0,18
12038,Uma Estrela,184816,0,0.46,Desejo De Menina,Cumplicidade,0.419,8,-7.126,1.0,0.0435,0.647,1.69e-05,0.146,0.422,157.675,4.0,7
12039,Any Old Road (Will Take You There),206280,0,0.27,Balsam Range,Papertown,0.635,4,-8.103,1.0,0.0313,0.874,4.55e-05,0.311,0.619,119.529,4.0,2
12040,Room Without a Roof,267533,0,0.26,Greensky Bluegrass,"Shouted, Written Down & Quoted",0.521,2,-9.802,1.0,0.0269,0.389,0.0592,0.0926,0.467,92.73,4.0,2
12041,Shaayad,208000,0,0.02,Taba Chake,Bombay Dreams,0.606,8,-8.498,1.0,0.0308,0.671,9.09e-06,0.114,0.43,94.967,4.0,10
12042,The Bells of Notre Dame,382666,0,0.19,David Ogden Stiers;Tony Jay;Paul Kandel;Chorus - The Hunchback Of Notre Dame,Walt Disney Records The Legacy Collection: The Hunchback of Notre Dame,0.362,2,-18.202,0.0,0.0622,0.842,6.91e-06,0.643,0.266,72.805,4.0,6
12043,Lovesick for Mina,420493,0,0.2,Cradle Of Filth,Thornography,0.527,0,-5.888,0.0,0.0315,0.000103,0.00752,0.244,0.252,95.288,4.0,1
12044,Brain Scratch,252566,0,0.0,Tension Prophecy,Asylum of Humanity,0.417,1,-6.332,1.0,0.091,6.48e-05,0.85,0.209,0.233,109.998,4.0,12
12045,マルコ,223919,0,0.35,Creep Hyp,吹き零れる程のI、哀、愛,0.623,7,-5.299,1.0,0.0275,0.0513,0.0,0.0949,0.602,94.953,3.0,14
12046,Turn It Up (Original Mix) - Extended Mix,272187,0,0.19,The Prophet,The Hardcore Archive Part 3 (1997),0.5,7,-3.85,1.0,0.0492,0.0022,0.924,0.0971,0.0778,94.893,4.0,8
12047,Emocionada,156315,0,0.33,Thiago Jhonathan (TJ),Emocionada,0.689,9,-1.592,1.0,0.0461,0.173,0.000135,0.0809,0.961,152.068,4.0,7
12048,Ye Tune Kya Kiya Lofi Flip,201430,1,0.48,Silent Ocean;Sanish Nair;Ravikiran,Ye Tune Kya Kiya Lofi Flip,0.42,2,-15.579,0.0,0.0313,0.871,0.000136,0.344,0.185,87.033,4.0,10
12049,Way of the Rope,356560,0,0.18,Naglfar,Harvest,0.215,11,-6.195,1.0,0.0975,1.56e-06,0.87,0.119,0.176,129.865,4.0,1
12050,Bass Kick,294794,0,0.1,Luke Vibert,Luke Vibert presents Amen Andrews,0.616,2,-5.048,1.0,0.24,0.105,0.656,0.0726,0.613,159.982,4.0,9
12051,クリストフ・ララバイ,101720,0,0.17,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),0.361,7,-12.585,0.0,0.0582,0.552,1.2e-06,0.207,0.371,81.712,5.0,6
12052,Cold As Ice (Weaver vs. Suae Mix),351846,0,0.05,Hardcore Masif;Weaver;Suae,Cold As Ice (Weaver & Suae Mix) / Silence (Technikore Mix),0.491,11,-4.444,1.0,0.152,0.00212,0.136,0.0578,0.248,168.959,4.0,8
12053,Pęknięcia,82746,0,0.18,Germaine Franco,Nasze Magiczne Encanto (Muzyka z filmu),0.327,1,-14.419,1.0,0.0499,0.776,0.96,0.101,0.246,76.568,3.0,6
12054,Baby Fala pra Mim,210442,0,0.42,Desejo De Menina,"Esperando Você, Vol. 6",0.542,10,-7.34,1.0,0.0341,0.518,0.000892,0.127,0.66,158.1,3.0,7
12055,Be Rude To Your School,208706,0,0.0,Plone,For Beginner Piano,0.503,11,-7.421,1.0,0.0315,0.00274,0.309,0.0818,0.298,121.928,4.0,9
12056,Stranger Smiled at Me,193761,0,0.14,Vector Lovers,Electrospective,0.702,4,-8.701,1.0,0.0335,0.258,0.898,0.117,0.115,109.012,4.0,9
12057,Wir fahren weit wir trinken viel,187883,0,0.23,Mike Nüchtern;Killermichel,Wir fahren weit wir trinken viel,0.604,9,-2.429,0.0,0.0674,0.00191,0.0,0.392,0.633,144.952,4.0,8
12058,94,137872,0,0.0,Soheil Soheili;Roj,94 unleashed.,0.313,10,-13.091,0.0,0.03,0.961,0.655,0.0917,0.0729,92.975,4.0,12
12059,Elastic,121600,0,0.41,4to28,Elastic,0.736,5,-14.587,1.0,0.0528,0.0361,0.854,0.38,0.587,112.509,3.0,18
12060,They Fear Me,265773,0,0.22,Mavado,Gangsta For Life: The Symphony Of David Brooks,0.676,10,-7.044,0.0,0.278,0.0818,0.0,0.319,0.36,139.961,4.0,13
12061,2STEPS,214500,0,0.14,Rhythmics;8485,2STEPS,0.443,11,-2.17,1.0,0.178,0.0604,3.91e-05,0.938,0.34,179.903,4.0,8
12062,一個人的心事,253586,0,0.35,詹雅雯,詹雅雯 女人夢,0.493,3,-5.648,1.0,0.0289,0.234,2.77e-06,0.158,0.286,127.794,4.0,15
12063,粉色海洋,186813,0,0.53,Jay Chou,最偉大的作品,0.584,5,-8.868,1.0,0.0564,0.0469,0.11,0.31,0.355,166.015,4.0,15
12064,Eno Ide,342230,0,0.48,Raghu Dixit,Psycho (Original Motion Picture Soundtrack),0.639,1,-11.386,1.0,0.0334,0.847,0.0225,0.0938,0.404,125.96,4.0,10
12065,一千個傷心的理由,276000,0,0.56,Jacky Cheung,真愛 新曲 + 真正精選,0.585,7,-12.23,0.0,0.0278,0.663,1.62e-06,0.278,0.182,134.058,4.0,15
12066,Outra Vez,246200,0,0.43,Painel de Controle,Painel de Controle (Ao Vivo),0.644,2,-9.779,1.0,0.026,0.277,0.0,0.906,0.733,104.374,4.0,7
12067,Groovy Distortion,209000,0,0.0,LFO,Frequencies,0.813,11,-10.84,0.0,0.0488,0.261,0.896,0.101,0.571,130.271,4.0,9
12068,Poznajcie naszą rodzinę,128345,0,0.22,Germaine Franco,Nasze Magiczne Encanto (Muzyka z filmu),0.814,0,-14.865,1.0,0.0974,0.454,0.841,0.0795,0.254,96.469,4.0,6
12069,サンフラワー,254506,0,0.29,Philosophy no Dance,サンフラワー (Deluxe Edition),0.664,1,-3.189,0.0,0.0362,0.056,0.0,0.0677,0.601,119.996,4.0,14
12070,你我相逢,253826,0,0.22,Jody Chiang;施文彬,愛不對人,0.663,0,-11.279,1.0,0.026,0.444,1.28e-05,0.218,0.558,95.938,4.0,15
12071,Cabeça Voando,183536,0,0.42,Os Barões Da Pisadinha,Batom de Ouro,0.658,6,-6.493,1.0,0.044,0.385,1.17e-05,0.121,0.963,172.024,4.0,7
12072,sugar n' spice,180923,0,0.11,hope mona,grind house,0.891,5,-10.19,0.0,0.127,0.314,0.859,0.127,0.491,130.02,4.0,18
12073,Hasta Cuando,199595,0,0.55,FERNANDOCOSTA,Tirititando,0.588,11,-7.692,0.0,0.139,0.158,0.0,0.0664,0.265,95.645,4.0,17
12074,Aveinaak,310750,0,0.0,Electroqute,Tanpasin,0.384,7,-4.172,0.0,0.0719,3.21e-05,0.00467,0.0494,0.212,199.852,5.0,12
12075,Mental Field Trip,153570,0,0.04,"Sarah, the Illstrumentalist",No Traffic in LA,0.687,4,-8.287,0.0,0.0383,0.00529,0.795,0.202,0.462,115.011,4.0,18
12076,Lemonade - Ukulele Version,181504,0,0.63,Jeremy Passion,For More Than a Feeling,0.546,2,-8.915,1.0,0.063,0.868,0.0,0.0994,0.593,128.144,4.0,16
12077,Akira,131823,0,0.29,Nathan Kawanishi,Lush Loops,0.883,5,-11.389,0.0,0.169,0.704,0.87,0.13,0.678,85.01,4.0,18
12078,Extreme Terror - Chaotic Hostility Remix,147127,1,0.16,Dj Skinhead;Chaotic Hostility,Extreme Terror Remixes,0.55,1,-4.481,1.0,0.12,0.102,0.0,0.364,0.151,140.146,4.0,8
12079,'74-'75,278973,0,0.68,The Connells,Ring,0.53,11,-9.169,1.0,0.025,0.183,0.00227,0.0675,0.43,144.202,4.0,14
12080,I'm Strong,320643,0,0.1,Fingers Inc.,Another Side,0.725,11,-6.426,1.0,0.112,0.127,0.00531,0.0733,0.495,125.929,4.0,5
12081,Baby Sleep Music and Lullabies,132149,0,0.33,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",0.164,9,-36.205,1.0,0.0414,0.995,0.984,0.0835,0.0514,71.003,5.0,16
12082,Billy in the Low Ground,97000,0,0.0,Clarence White,33 Guitar Instrumentals,0.562,7,-12.46,1.0,0.0322,0.895,0.921,0.232,0.801,128.361,4.0,2
12083,Tezeta (Nostalgia),376640,0,0.55,Mulatu Astatke,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",0.547,5,-10.199,0.0,0.0366,0.954,0.917,0.0891,0.504,81.032,3.0,0
12084,Pretty Girl from Cedar Lane,201306,0,0.28,The Avett Brothers,Mignonette,0.426,7,-4.642,1.0,0.0388,0.654,0.00164,0.158,0.67,103.266,4.0,2
12085,Life Is Party,196533,0,0.22,BALLISTIK BOYZ from EXILE TRIBE,PASS THE MIC,0.705,5,-2.329,1.0,0.0373,0.0422,0.0,0.256,0.67,109.972,4.0,13
12086,Sugar Please,241990,0,0.0,The Brothers Comatose,"Ink, Dust & Luck",0.522,7,-9.987,1.0,0.0265,0.709,0.0,0.246,0.286,111.787,3.0,2
12087,Speechless,178973,0,0.52,Helmet,Betty,0.358,6,-10.471,0.0,0.048,0.000324,0.00248,0.108,0.545,99.094,4.0,11
12088,Metaphoric Collage,152479,0,0.2,Obie Hans,Metaphoric Collage,0.726,5,-12.283,1.0,0.12,0.918,0.903,0.11,0.284,169.983,1.0,18
12089,Estoy Hecho De Pedacitos De Ti,218520,0,0.61,Antonio Orozco,Diez,0.534,2,-6.788,1.0,0.0309,0.232,0.0,0.119,0.332,144.11,4.0,17
12090,Bailando,178000,0,0.21,Yaksta;Dj Syke45,Bailando,0.78,6,-8.917,1.0,0.378,0.0699,0.0,0.0908,0.738,190.036,4.0,13
12091,Cartão de Crédito,167395,0,0.3,Priscila Senna,Cartão de Crédito,0.767,4,-3.118,0.0,0.0361,0.356,0.0,0.15,0.444,114.113,4.0,7
12092,"Traditional: In dulci jubilo (Gesangbuch von Joseph Klug, 14. Jhdt.) - Arr. Robert Lucas de Pearsall (1795-1856)",215000,0,0.0,Traditional;The Choir Of Westminster Abbey;Simon Preston,Klassische Weihnachtsmusik,0.15,5,-24.663,1.0,0.0388,0.992,0.00139,0.138,0.181,96.812,4.0,16
12093,Gitt Til Odin,344466,0,0.19,Whoredom Rife,Whoredom Rife,0.107,9,-6.346,1.0,0.0666,1.48e-06,3.71e-05,0.389,0.0335,187.439,3.0,1
12094,Fly Me To The Moon Pt.2,141940,0,0.0,Mellow Melodies,The Great American Songbook Vol.1,0.322,0,-35.061,1.0,0.0523,0.996,0.889,0.0822,0.149,75.769,4.0,6
12095,Maldito duende,253186,0,0.73,Heroes Del Silencio,Senderos De Traición - Edición Especial,0.374,4,-5.657,0.0,0.0404,0.0904,0.0,0.116,0.348,125.796,4.0,17
12096,Raw To The Floor - Originall Mix,278470,0,0.16,Deekline,"Welcome To The Jungle: Sampler, Vol. 2",0.476,1,-2.545,1.0,0.0435,0.00269,0.0146,0.297,0.248,84.993,4.0,4
12097,"不曾回來過 - 電視劇""通靈少女""插曲",270654,0,0.01,李千娜,秋日思念絮語,0.533,1,-9.18,1.0,0.0372,0.526,1.11e-05,0.104,0.315,170.034,4.0,15
12098,Captain Jack - Short Mix,248533,0,0.33,Captain Jack,Greatest Hits,0.667,1,-4.375,0.0,0.0828,0.0726,4.16e-05,0.238,0.566,149.875,4.0,19
12099,You Used to Hold Me - Razor n' Guido Vocal Mix,432133,0,0.09,Ralphi Rosario;Xaviera Gold;Razor-N-Guido,"UC Fresh Cuts, Vol. 1",0.765,0,-11.104,1.0,0.0503,8.39e-05,0.701,0.114,0.323,129.109,4.0,5
12100,Aileen's unseen things - 2021 Remastered,265000,0,0.11,arai tasuku;Coma,Sin of Children: re,0.305,0,-9.928,1.0,0.0341,0.721,0.00128,0.18,0.0945,116.984,3.0,9
12101,Dodo l'enfant do,189240,0,0.31,Carmen Campagne,Rêves multicolores,0.44,2,-17.769,1.0,0.0337,0.968,6.73e-05,0.121,0.255,76.013,4.0,6
12102,Mornoon,315043,0,0.03,Luke Vibert,GRIT.,0.807,4,-10.495,0.0,0.0749,0.0112,0.893,0.104,0.139,122.543,4.0,9
12103,I Walked with a Zombie,223906,0,0.0,Wednesday 13,Metal,0.321,0,-2.766,1.0,0.0788,0.000906,0.18,0.369,0.659,93.351,4.0,11
12104,Here I Go Again - 2011 Remaster,308240,0,0.6,Whitesnake,Saints and Sinners (2013 Remaster),0.234,4,-7.034,0.0,0.0738,0.369,0.000805,0.139,0.316,173.82,4.0,2
12105,情人,218760,0,0.42,Alex To,滾石香港黃金十年-杜德偉精選,0.62,2,-8.889,0.0,0.0276,0.316,6.97e-06,0.128,0.352,87.867,4.0,15
12106,Bungaloo Punta Cometa,239920,0,0.37,Plastilina Mosh,Aquamosh,0.744,6,-9.034,1.0,0.0892,0.608,0.052,0.103,0.661,149.822,4.0,0
12107,最暖的憂傷 (電視劇《溫暖的弦》主題曲),268823,0,0.36,Hebe Tien,最暖的憂傷 (電視劇《溫暖的弦》主題曲),0.416,4,-8.94,1.0,0.0356,0.718,0.0,0.1,0.17,150.879,4.0,15
12108,Ponrom Pompom,248015,0,0.47,Washington Brasileiro,Ponrom Pompom,0.688,10,-2.87,0.0,0.0507,0.412,0.000109,0.343,0.877,112.956,4.0,7
12109,Lava Flow,386206,0,0.16,Aphrodite,Aphro Classics 2,0.635,6,-1.497,0.0,0.0708,0.000586,0.878,0.143,0.49,173.998,4.0,4
12110,21 Til Infinity,180858,0,0.08,Matt Large,21' Til Infinity,0.681,3,-7.871,0.0,0.124,0.645,0.772,0.151,0.484,92.043,4.0,18
12111,Caprice,230839,0,0.52,Oliver Schories;Tube & Berger,Caprice,0.644,6,-8.014,0.0,0.0375,0.057,0.486,0.338,0.092,122.99,4.0,19
12112,Visible Noise - Original,432346,0,0.12,Hybrid,Morning Sci - Fi,0.638,7,-9.135,0.0,0.0543,0.00981,0.932,0.107,0.469,132.005,4.0,4
12113,Dancela Bodha Yethuda,245735,0,0.17,Pritam;Anirudh Ravichander,Brahmastra (Tamil) [Original Motion Picture Soundtrack],0.654,6,-4.892,1.0,0.174,0.0738,0.0,0.329,0.595,136.021,4.0,10
12114,Wake Me Up In Paris,136946,0,0.73,Anthony Keyrouz;Paradigm,Wake Me Up In Paris,0.71,11,-4.516,0.0,0.186,0.0573,4.87e-06,0.176,0.363,131.001,4.0,5
12115,The Sun Can't Compare (Long Version) - Mix Cut,374413,0,0.1,Larry Heard;Mr White,Balance Presents Do Not Sleep (Mixed Version),0.804,10,-8.785,0.0,0.0481,0.00691,0.766,0.104,0.673,125.014,4.0,5
12116,Vreten (DJ Edit),133306,0,0.13,PartyfrieX,Vreten (DJ Edit),0.547,2,-4.252,1.0,0.123,0.115,0.0,0.742,0.654,134.055,4.0,8
12117,Oak City,167750,0,0.24,"Sarah, the Illstrumentalist",Discover the World Vol. 1,0.837,6,-7.257,1.0,0.105,0.399,0.873,0.116,0.465,91.97,4.0,18
12118,Você Me Engana,153013,0,0.36,JM Puxado,Jm On,0.617,1,-3.139,0.0,0.0754,0.39,0.0,0.584,0.726,75.015,4.0,7
12119,TOKIMEKI LIGHTS,266506,0,0.2,Perfume,STAR TRAIN,0.659,0,-2.476,0.0,0.0385,0.0196,0.0126,0.138,0.537,135.033,4.0,14
12120,Enter the Gates,360241,0,0.12,Alphaxone;Dronny Darko,Forsaken,0.0565,5,-18.776,1.0,0.0518,0.897,0.926,0.108,0.062,64.945,4.0,12
12121,baxter climb,274860,0,0.28,tstewart;Machinedrum,elysian,0.338,11,-10.945,0.0,0.0465,0.278,0.927,0.117,0.113,121.876,4.0,9
12122,Steampop,212246,0,0.21,Gruzja,Vulgator (Priest Simulator Ost),0.482,7,-5.292,1.0,0.175,7.86e-05,0.00237,0.509,0.401,149.947,4.0,1
12123,CAMISA 10,175748,0,0.19,LARINHX;Ikinya;MangoLab;Ebony,EU GOSTO DE GAROTAS,0.769,0,-7.253,0.0,0.0586,0.182,1.49e-06,0.0954,0.452,126.889,4.0,18
12124,Zindagi Ne Zindagi Bhar Gham Diye - Lofi Remix,198449,0,0.02,Omix Music,Zindagi Ne Zindagi Bhar Gham Diye (Lofi Remix),0.437,11,-13.042,0.0,0.043,0.509,0.00482,0.356,0.184,74.995,4.0,10
12125,Casino Boulevard - Ao Vivo,242653,0,0.47,Rosa de Saron;Pe. Fábio de Melo,Acústico e Ao Vivo 2/3,0.413,1,-4.745,1.0,0.0283,0.497,0.0,0.38,0.215,136.017,4.0,3
12126,Mad At Chu,180000,0,0.27,Infraction;Jinaction,Mad At Chu,0.742,5,-3.635,0.0,0.0653,0.00448,0.00233,0.0858,0.47,99.992,4.0,19
12127,Vai Valer a Pena - Ao Vivo,297365,0,0.5,Juliano Son,Mais um Dia (ao Vivo),0.313,0,-4.113,1.0,0.0508,0.133,0.00174,0.703,0.221,127.875,4.0,3
12128,La casa por el tejado,267760,0,0.66,Fito y Fitipaldis,Lo mas lejos a tu lado,0.734,7,-5.632,1.0,0.0483,0.323,2.27e-05,0.421,0.89,149.976,4.0,17
12129,Be The Best & Fuck The Rest - Original Mix,496000,1,0.43,Hozho,Be The Best & Fuck The Rest,0.754,6,-7.47,1.0,0.061,0.00648,0.714,0.0983,0.493,127.012,4.0,19
12130,Hijos de la Noche,201463,0,0.31,Cyclo,Hijos de la Noche,0.648,11,-4.693,0.0,0.0403,0.443,0.0,0.0842,0.757,111.816,4.0,17
12131,Party Rico,326628,0,0.16,Darrien;The Stunned Guys,Happy Hardcore Top 100,0.573,6,-3.162,0.0,0.196,0.000162,0.415,0.308,0.187,181.986,4.0,8
12132,Waves : Sleeping Waves,192032,0,0.36,Sleep Sound Library,White Noise Ocean,0.0644,1,-17.241,1.0,0.213,0.00295,0.0,0.419,0.014,77.934,3.0,16
12133,Steel Roses,330294,0,0.19,I AM,Hard 2 Kill,0.354,4,-4.28,1.0,0.0579,0.000605,0.468,0.111,0.0723,139.964,4.0,1
12134,Rhytmic Silent Death,236307,0,0.0,Garhelenth,Conspiracy Under The Black Flame,0.407,1,-7.07,1.0,0.0402,0.019,0.904,0.112,0.343,130.007,4.0,12
12136,Ignominy,333010,0,0.0,Deathtune,Insanity,0.362,11,-2.202,1.0,0.177,5.66e-05,1.62e-05,0.3,0.236,120.016,3.0,12
12137,Deeper and Deeper,170120,0,0.23,Jackie Mittoo,Studio One Soul,0.577,6,-8.646,0.0,0.289,0.859,0.768,0.0981,0.536,78.238,4.0,0
12138,Children - Radio Edit,206222,0,0.67,Deborah de Luca;Robert Miles,Children,0.553,1,-9.628,1.0,0.037,0.00881,0.818,0.102,0.0389,134.996,4.0,19
12139,Bassleader (Official Bassleader Anthem),310429,0,0.2,Outblast,Masters Of Hardcore The Depths Of Despair (Chapter XXXII),0.424,1,-5.664,0.0,0.0558,0.145,0.707,0.102,0.0882,166.952,4.0,8
12140,Summerbass,260844,0,0.19,S3RL,Summerbass - Single,0.577,8,-2.244,1.0,0.182,0.00307,0.000267,0.287,0.272,174.977,4.0,8
12141,Introvert Party Time,213733,1,0.27,Psychostick,Do,0.605,1,-6.71,1.0,0.262,0.00407,0.000261,0.958,0.785,125.411,4.0,11
12142,Come Take My Hand - The Viper Remix - Edit,205116,0,0.31,2 Brothers On The 4th Floor,Domain Hardcore Vol. 6 (Mixed by Neophyte & Panic),0.449,9,-3.955,0.0,0.0566,0.0251,3.35e-05,0.272,0.401,172.06,4.0,8
12143,Nina bobo (Arr. A. Breur for Orchestra) [Live],158360,0,0.0,Traditional;Byron Nelson High School Symphony Orchestra;Jed Weeks,2021 Midwest Clinic: Byron Nelson High School Symphony Orchestra (Live),0.166,7,-31.569,1.0,0.0371,0.92,0.65,0.837,0.216,87.727,4.0,16
12144,Minha Pequena,174052,0,0.44,Gleydson Gavião,"Voando Feito Um Gavião, Pt. 3",0.624,0,-3.498,1.0,0.0352,0.386,0.0,0.335,0.886,161.666,4.0,7
12145,Babalon A.D. (So Glad for the Madness),337933,0,0.23,Cradle Of Filth,Damnation And A Day,0.408,0,-5.364,0.0,0.159,0.000169,0.00504,0.288,0.204,161.079,4.0,1
12146,Vampyria,309013,0,0.19,Siebenbürgen,Loreia,0.248,0,-7.996,1.0,0.0821,0.000317,0.0106,0.378,0.13,146.178,4.0,1
12147,The Sign Of The Unholy Cross,420373,0,0.19,Mystifier,Goetia,0.247,7,-18.731,1.0,0.0811,1.68e-05,0.27,0.0592,0.162,133.963,4.0,1
12148,I'll Go To My Grave Lovin' You,161866,0,0.21,Dailey & Vincent,Dailey & Vincent Sing The Statler Brothers,0.534,11,-5.097,1.0,0.0321,0.723,0.0,0.0814,0.644,104.193,4.0,2
12149,Shall We Talk,227207,0,0.5,Eason Chan,Shall We Dance? Shall We Talk!,0.329,0,-10.255,1.0,0.0355,0.816,0.0,0.141,0.496,172.599,4.0,15
12150,Bas Ek Baar (Lo-Fi Flip),183103,0,0.5,Gravero,Bas Ek Baar (Lo-Fi Flip),0.593,0,-14.797,1.0,0.0948,0.866,0.00555,0.0974,0.249,144.892,3.0,10
12151,A Crooked Road,251586,0,0.29,Darrell Scott,A Crooked Road,0.459,0,-12.189,1.0,0.0354,0.898,0.0173,0.0957,0.523,108.175,4.0,2
12152,Xerxes,261120,0,0.1,Arsames,Immortal Identity,0.281,11,-3.925,1.0,0.126,5.44e-06,0.699,0.142,0.346,113.315,5.0,12
12153,La Bifurcada,277000,0,0.35,Memphis La Blusera,Moscato Pizza y Fainá,0.69,9,-8.891,0.0,0.0343,0.209,0.0,0.181,0.707,107.24,4.0,2
12154,Kaun Mera,172942,0,0.57,Papon,Special 26,0.63,2,-9.814,1.0,0.0252,0.416,0.000179,0.0954,0.347,100.969,1.0,10
12155,月色Chainon ももいろクローバーZ ver.,261133,0,0.14,Momoiro Clover Z,祝典,0.64,9,-4.121,1.0,0.0503,0.00975,0.0,0.106,0.598,127.985,4.0,14
12156,Walk On By,268000,1,0.21,(Hed) P.E.,Insomnia,0.597,7,-2.15,1.0,0.113,0.000312,0.0,0.942,0.494,103.945,4.0,11
12157,Big Guy Punch,211653,0,0.12,Cybass,Akane (Original Soundtrack),0.651,0,-7.77,0.0,0.0734,0.000645,0.845,0.703,0.159,127.003,4.0,9
12158,風,249200,0,0.52,Yamazaru,風,0.437,11,-1.91,1.0,0.125,0.0599,0.0,0.367,0.619,161.968,4.0,14
12159,Headbangeeeeerrrrr!!!!!,240441,0,0.61,BABYMETAL,BABYMETAL,0.371,2,-1.759,1.0,0.142,7.67e-05,0.0611,0.103,0.275,185.009,4.0,14
12160,"Feedback, Blood & Distortion",206973,0,0.23,Toxic Holocaust,An Overdose of Death...,0.26,10,-5.291,1.0,0.0909,6.47e-06,0.704,0.0958,0.36,145.913,4.0,1
12161,Rainy Relaxation,254412,0,0.0,Nature Sounds,Relaxing Rain Sounds,0.0903,11,-22.98,1.0,0.0544,0.159,0.849,0.941,0.0103,87.334,4.0,16
12162,Ganja,249600,0,0.0,Deekline;Fish;General Levy,"Welcome To The Jungle: Drum & Bass X Jungle: Mixed By Deekline, Ed Solo & Serial Killaz",0.711,0,-3.798,0.0,0.21,0.116,0.0,0.0789,0.453,173.934,4.0,4
12164,Dit Is Mijn Leven - Edit,169200,0,0.0,Neophyte;Drokz,Harder Stylez: We Love The Bass,0.543,7,-0.918,1.0,0.18,0.0865,0.00042,0.368,0.0466,99.99,4.0,19
12165,おいでシャンプー,248826,0,0.32,Nogizaka46,おいでシャンプー TypeA,0.515,5,-2.592,1.0,0.0494,0.152,4.73e-06,0.198,0.822,159.917,4.0,14
12166,Tu voyeur,266000,0,0.23,Jorge Drexler,Vaivén,0.738,4,-15.786,1.0,0.0595,0.292,0.00155,0.256,0.705,154.019,4.0,0
12167,Até Me Emocionei,175800,0,0.23,Criolo,Ainda Há Tempo,0.772,4,-7.159,0.0,0.298,0.101,0.0,0.0575,0.549,84.96,4.0,0
12168,"Estudiar Con Sonidos de Truenos, Pt. 09",96219,0,0.4,Fondo de la lectura,Estudiar Con Sonidos de Truenos,0.24,8,-22.247,0.0,0.0673,0.000592,0.978,0.82,0.0223,112.507,3.0,15
12169,Parting Ways,151716,0,0.0,Cameron's Bedtime Classics,Soul,0.526,3,-14.417,1.0,0.0387,0.991,0.884,0.113,0.0906,87.416,4.0,6
12170,Transmisión Relajada Del Sueño,116000,0,0.1,Solfeggio;Relajación Piano;Ruido Blanco Tranquilo,Sueño Profundo: Aura Calma y Protectora,0.437,0,-21.602,1.0,0.0522,0.957,0.936,0.0983,0.0299,120.266,3.0,0
12171,Lágrimas de Sangue,146520,0,0.44,Banda Calypso,Ao Vivo na Amazônia,0.699,1,-4.889,0.0,0.0365,0.561,0.0,0.482,0.801,116.985,4.0,7
